TABLE_NAME,FIELD_NAME,FIELD_TYPE,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,TRUTH_LEVEL,FILTER_POLICY,JOIN_ROLE
SEG_MOVI,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,ENRICHMENT,ALLOWED,OPTIONAL
,CONTROLE,ID,PRIMARY_KEY,Identificador do movimento de seguro,PK da tabela SEG_MOVI,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,DATA,DATE,TEMPORAL,Data do lançamento do seguro,Análise temporal,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,CTRVENDA,ID,FOREIGN_KEY,Venda vinculada ao seguro,JOIN com VENDAS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,NOTA,TEXT,FOREIGN_KEY,Nota fiscal relacionada,JOIN com NOTAS,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,CLIENTE,TEXT,FOREIGN_KEY,Cliente associado ao seguro,JOIN com CLIENTES,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,PRODUTO,TEXT,FOREIGN_KEY,Produto principal vendido,JOIN com PRODUTOS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,PROD_VALOR,TEXT,MEASURE,Valor do produto na venda,Financeiro,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,PROD_NOTA,TEXT,MEASURE,Valor do produto na nota fiscal,Fiscal,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,SERIAL,TEXT,IDENTIFIER,Número de série do produto,Controle individual,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,SEG_PRODUTO,TEXT,FOREIGN_KEY,Produto de seguro contratado,JOIN com SEG_PRODUTOS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,SEG_PLANO,TEXT,FOREIGN_KEY,Plano de seguro contratado,JOIN com SEG_PLANOS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,SEG_CODIGO,TEXT,IDENTIFIER,Código do seguro/apólice,Identificação externa,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,PREMIO_LIQ,DECIMAL,MEASURE,Valor líquido do prêmio do seguro,Financeiro,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,PREMIO_BRUTO,DECIMAL,MEASURE,Valor bruto do prêmio do seguro,Financeiro,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,SEG_INICIAL,TEXT,TEMPORAL,Data inicial da cobertura do seguro,Vigência,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,SEG_FINAL,TEXT,TEMPORAL,Data final da cobertura do seguro,Vigência,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,CANC_DATA,DATE,TEMPORAL,Data de cancelamento do seguro,Cancelamento,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,CANC_MOT,TEXT,DESCRIPTIVE,Motivo do cancelamento do seguro,Justificativa,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,FORMAPAGTO,TEXT,FOREIGN_KEY,Forma de pagamento do seguro,JOIN com FORMAPAGTO,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,DATA_SERV,DATE,TEMPORAL,Data de ativação do serviço,Serviço,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,CANC_USU,TEXT,FOREIGN_KEY,Usuário que realizou o cancelamento,JOIN com USUARIOS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,SEG_TIPO,TEXT,CLASSIFICATION,Tipo de seguro contratado,Classificação,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,SEG_ROUBO,TEXT,FLAG,Indica cobertura contra roubo,Característica do seguro,0.90,ENRICHMENT,ALLOWED,OPTIONAL
SEG_PLANOS,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,ENRICHMENT,ALLOWED,OPTIONAL
,CODIGO,TEXT,PRIMARY_KEY,Identificador do plano de seguro,PK da tabela SEG_PLANOS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,DESCRICAO,TEXT,DESCRIPTIVE,Descrição do plano de seguro,Apresentação comercial,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,TIPO,ENUM,CLASSIFICATION,Tipo do plano de seguro,Classificação,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,MESES,TEXT,MEASURE,Quantidade de meses de cobertura,Vigência,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,SERVICO,TEXT,FLAG,Indica se envolve serviço agregado,Característica do plano,0.90,ENRICHMENT,ALLOWED,OPTIONAL
SEG_PRODUTOS,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,STATE_SOURCE,ALLOWED,OPTIONAL
,CODIGO,TEXT,PRIMARY_KEY,Identificador do produto de seguro,PK da tabela SEG_PRODUTOS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,DESCRICAO,TEXT,DESCRIPTIVE,Descrição do produto de seguro,Cadastro comercial,0.95,ENRICHMENT,ALLOWED,OPTIONAL
SERIAL,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,ENRICHMENT,ALLOWED,OPTIONAL
,CONTROLE,ID,PRIMARY_KEY,Identificador único do registro de serial,PK da tabela SERIAL,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,PRODUTO,TEXT,FOREIGN_KEY,Produto ao qual o serial pertence,JOIN com PRODUTOS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,SERIAL,TEXT,IDENTIFIER,Número de série individual do produto,Identificação única física,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,ESTOQUE,TEXT,MEASURE,Situação/quantidade vinculada ao estoque,Controle de estoque,0.85,ENRICHMENT,ALLOWED,OPTIONAL
,CTRVENDA,ID,FOREIGN_KEY,Venda associada ao serial,JOIN com VENDAS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,CTRENT,ID,FOREIGN_KEY,Entrada de estoque relacionada,JOIN com NOTASENT / ESTOQUE,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,LOJA,TEXT,FOREIGN_KEY,Loja onde o serial está alocado,JOIN com EMPRESAS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,TRANSF,TEXT,FLAG,Indica se o serial passou por transferência,Processo logístico,0.85,ENRICHMENT,ALLOWED,OPTIONAL
,CUSTO,DECIMAL,MEASURE,Custo unitário do produto serializado,Financeiro,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,BAIXA,TEXT,FLAG,Indica se o serial foi baixado,Controle de vida útil,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,DT_ENT,TEXT,TEMPORAL,Data de entrada do serial no estoque,Auditoria,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,NOTA_ENT,TEXT,FOREIGN_KEY,Nota fiscal de entrada do serial,JOIN com NOTASENT,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,FONE,TEXT,IDENTIFIER,Número da linha telefônica associada,Telecom,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,PROD_OP,TEXT,CLASSIFICATION,Operadora associada ao produto,Telecom,0.85,ENRICHMENT,ALLOWED,OPTIONAL
,CTRTROCA,ID,FOREIGN_KEY,Controle de troca relacionada,JOIN com TROCAS,0.85,ENRICHMENT,ALLOWED,OPTIONAL
,FORNEC,TEXT,FOREIGN_KEY,Fornecedor do produto,JOIN com FORNEC,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,CTRCOMOD,ID,FOREIGN_KEY,Controle de comodato vinculado,JOIN com COMODATO,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,LOJA_ENT,TEXT,FOREIGN_KEY,Loja de entrada original,JOIN com EMPRESAS,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,DEFEITO,TEXT,FLAG,Indica se o serial possui defeito,Qualidade,0.95,ENRICHMENT,ALLOWED,OPTIONAL
SERIALMOVI,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,ENRICHMENT,ALLOWED,OPTIONAL
,CONTROLE,ID,PRIMARY_KEY,Identificador do movimento do serial,PK da tabela SERIALMOVI,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,SERIAL,TEXT,FOREIGN_KEY,Número de série movimentado,JOIN com SERIAL,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,DATA,DATE,TEMPORAL,Data do movimento do serial,Auditoria,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,HORA,TIME,TEMPORAL,Hora do movimento do serial,Auditoria,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,HISTORICO,TEXT,DESCRIPTIVE,Descrição do movimento realizado,Log operacional,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,USUARIO,TEXT,FOREIGN_KEY,Usuário responsável pela movimentação,JOIN com USUARIOS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,LOJA,TEXT,FOREIGN_KEY,Loja onde ocorreu o movimento,JOIN com EMPRESAS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,DOCUMENTO,TEXT,IDENTIFIER,Documento relacionado ao movimento,Rastreabilidade,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,MOTIVO,TEXT,DESCRIPTIVE,Motivo do movimento do serial,Justificativa,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,TECNICO,TEXT,FOREIGN_KEY,Técnico responsável pela ação,JOIN com USUARIOS / TECNICOS,0.90,ENRICHMENT,ALLOWED,OPTIONAL
SERIALVOLUMES,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,ENRICHMENT,ALLOWED,OPTIONAL
,CONTROLE,ID,PRIMARY_KEY,Identificador do volume serializado,PK da tabela SERIALVOLUMES,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,CTRSERIAL,ID,FOREIGN_KEY,Referência ao serial principal,JOIN com SERIAL,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,PRODUTO,TEXT,FOREIGN_KEY,Produto contido no volume,JOIN com PRODUTOS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,SERIALVOLUME,TEXT,IDENTIFIER,Serial específico do volume,Identificação logística,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,STATUS,ENUM,CLASSIFICATION,Status atual do volume,Controle logístico,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,DESCRICAO,TEXT,DESCRIPTIVE,Descrição do volume,Logística,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,CTRENT,ID,FOREIGN_KEY,Entrada relacionada ao volume,JOIN com ESTOQUE,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,VOLUME,TEXT,MEASURE,Número ou identificação do volume,Logística,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,SERIALPROD,TEXT,IDENTIFIER,Serial do produto contido,Rastreabilidade,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,AREA,TEXT,LOCATION,Área física de armazenamento,Endereçamento,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,RUA,TEXT,LOCATION,Rua do estoque,Endereçamento,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,MODULO,TEXT,LOCATION,Módulo do estoque,Endereçamento,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,NIVEL,TEXT,LOCATION,Nível de armazenagem,Endereçamento,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,VAO,TEXT,LOCATION,Vão/posição física,Endereçamento,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,CUSTO,DECIMAL,MEASURE,Custo associado ao volume,Financeiro,0.95,ENRICHMENT,ALLOWED,OPTIONAL
SERVICOS,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,ENRICHMENT,ALLOWED,OPTIONAL
,CODIGO,TEXT,PRIMARY_KEY,Identificador único do serviço,PK da tabela SERVICOS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,DESCRICAO,TEXT,DESCRIPTIVE,Descrição curta do serviço,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,VALOR,DECIMAL,MEASURE,Valor de venda do serviço,Financeiro,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,CUSTO,DECIMAL,MEASURE,Custo operacional do serviço,Financeiro,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,COM1,TEXT,MEASURE,Comissão nível 1 do serviço,Comissão,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,COM2,TEXT,MEASURE,Comissão nível 2 do serviço,Comissão,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,COM3,TEXT,MEASURE,Comissão nível 3 do serviço,Comissão,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,ATIVO,BOOLEAN,FLAG,Indica se o serviço está ativo,Controle cadastral,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,VR_EMPR,DECIMAL,MEASURE,Valor repassado à empresa,Financeiro,0.85,ENRICHMENT,ALLOWED,OPTIONAL
,GRUPO,TEXT,FOREIGN_KEY,Grupo ao qual o serviço pertence,JOIN com GRUPOS,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,METATIPO,TEXT,CLASSIFICATION,Tipo de meta associada ao serviço,Metas/comissões,0.85,ENRICHMENT,ALLOWED,OPTIONAL
,DESC_LONGA,TEXT,DESCRIPTIVE,Descrição detalhada do serviço,-,0.95,ENRICHMENT,ALLOWED,OPTIONAL
SERVICOS_CLASS,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,ENRICHMENT,ALLOWED,OPTIONAL
,ID,ID,PRIMARY_KEY,Identificador da classificação do serviço,PK da tabela SERVICOS_CLASS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,DESCRICAO,TEXT,DESCRIPTIVE,Descrição da classe de serviço,-,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,SERIAL_SAI,TEXT,FLAG,Indica saída de serial vinculada,Controle de serial,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,SERIAL_ENT,TEXT,FLAG,Indica entrada de serial vinculada,Controle de serial,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,SERIAL_DEFEITO,TEXT,FLAG,Indica tratamento de serial defeituoso,Controle de qualidade,0.90,ENRICHMENT,ALLOWED,OPTIONAL
SUBESTOQUE,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,STATE_SOURCE,ALLOWED,OPTIONAL
,ID,ID,PRIMARY_KEY,Identificador do subestoque,PK da tabela SUBESTOQUE,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,DESCRICAO,TEXT,DESCRIPTIVE,Nome/descrição do subestoque,-,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,LOJA,TEXT,FOREIGN_KEY,Loja vinculada ao subestoque,JOIN com EMPRESAS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,FUNCIONARIO,TEXT,FOREIGN_KEY,Funcionário responsável,JOIN com USUARIOS/FUNCIONARIOS,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,LOJAFISCAL,TEXT,FOREIGN_KEY,Loja fiscal responsável,JOIN com EMPRESAS,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,ATIVO,BOOLEAN,FLAG,Indica se o subestoque está ativo,Controle cadastral,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,OBSERVACAO,TEXT,DESCRIPTIVE,Observações sobre o subestoque,-,0.90,ENRICHMENT,ALLOWED,OPTIONAL
SUBGRUPO,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,ENRICHMENT,ALLOWED,OPTIONAL
,CODIGO,TEXT,PRIMARY_KEY,Identificador do subgrupo,PK da tabela SUBGRUPO,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,DESCRICAO,TEXT,DESCRIPTIVE,Descrição do subgrupo,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
TABFINAN,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,ENRICHMENT,ALLOWED,OPTIONAL
,CONTROLE,ID,PRIMARY_KEY,Identificador da tabela financeira,PK da tabela TABFINAN,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,FORMAP,ENUM,FOREIGN_KEY,Forma de pagamento vinculada,JOIN com FORMAPAGTO,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,PARCELA,TEXT,MEASURE,Número de parcelas,Condição de pagamento,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,ENTRADA,TEXT,MEASURE,Valor ou percentual de entrada,Financeiro,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,T15,TEXT,MEASURE,Prazo financeiro 15 dias,Financeiro,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,T30,TEXT,MEASURE,Prazo financeiro 30 dias,Financeiro,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,T45,TEXT,MEASURE,Prazo financeiro 45 dias,Financeiro,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,T60,TEXT,MEASURE,Prazo financeiro 60 dias,Financeiro,0.90,ENRICHMENT,ALLOWED,OPTIONAL
TAB_PONTOS,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,ENRICHMENT,ALLOWED,OPTIONAL
,CONTROLE,ID,PRIMARY_KEY,Identificador da tabela de pontos,PK da tabela TAB_PONTOS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,PONTOS,TEXT,MEASURE,Quantidade de pontos acumulados,Programa de pontos,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,DESCONTO,TEXT,MEASURE,Desconto concedido com base nos pontos,Regra comercial,0.95,ENRICHMENT,ALLOWED,OPTIONAL
TAB_PRECOS,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,ENRICHMENT,ALLOWED,OPTIONAL
,CONTROLE,ID,PRIMARY_KEY,Identificador da tabela de preços,PK da tabela TAB_PRECOS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,DATA,DATE,TEMPORAL,Data de vigência do preço,Validade de preço,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,PRODUTO,TEXT,FOREIGN_KEY,Produto associado à tabela de preços,JOIN com PRODUTOS.CODIGO,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,PLANO,ENUM,FOREIGN_KEY,Plano vinculado ao preço,JOIN com PLANOS,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,PRECO,DECIMAL,MEASURE,Preço principal do produto,Financeiro,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,PRECO2,DECIMAL,MEASURE,Preço alternativo nível 2,Política de preços,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,PRECO3,DECIMAL,MEASURE,Preço alternativo nível 3,Política de preços,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,PRECO4,DECIMAL,MEASURE,Preço alternativo nível 4,Política de preços,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,CHIP,TEXT,FLAG,Indica preço aplicado a chip,Regra comercial,0.85,ENRICHMENT,ALLOWED,OPTIONAL
TMP_INV_SERIAIS,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,ENRICHMENT,ALLOWED,OPTIONAL
,SERIAL,TEXT,IDENTIFIER,Número de série do produto,Identificação de serial,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,LOJA,TEXT,FOREIGN_KEY,Loja analisada no inventário,JOIN com EMPRESAS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,PRODUTO,TEXT,FOREIGN_KEY,Produto relacionado ao serial,JOIN com PRODUTOS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,CPF_CNPJ,TEXT,IDENTIFIER,Documento do cliente vinculado,Identificação fiscal,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,CLIENTE,TEXT,FOREIGN_KEY,Cliente associado ao serial,JOIN com CLIENTES,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,POSSUISERIAL,TEXT,FLAG,Indica se possui serial cadastrado,Validação inventário,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,POSSUIESTOQUE,TEXT,FLAG,Indica se consta em estoque,Validação inventário,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,POSSUICOMOD,TEXT,FLAG,Indica vínculo com comodato,JOIN com COMODATO,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,LOJAATUAL,TEXT,FOREIGN_KEY,Loja onde o serial está atualmente,JOIN com EMPRESAS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,CORRETO,TEXT,FLAG,Indica se o serial está correto,Resultado da validação,0.95,ENRICHMENT,ALLOWED,OPTIONAL
TMP_VENDAS,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,STATE_SOURCE,ALLOWED,OPTIONAL
,CONTROLE,ID,PRIMARY_KEY,Identificador do registro temporário de venda,PK da tabela TMP_VENDAS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,LOJA,TEXT,FOREIGN_KEY,Loja da venda,JOIN com EMPRESAS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,DATA,DATE,TEMPORAL,Data da venda,Análise temporal,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,VENDEDOR,TEXT,FOREIGN_KEY,Vendedor responsável,JOIN com VENDEDORES/USUARIOS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,CLIENTE,TEXT,FOREIGN_KEY,Cliente da venda,JOIN com CLIENTES,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,PRODUTO,TEXT,FOREIGN_KEY,Produto vendido,JOIN com PRODUTOS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,TIPO,ENUM,CLASSIFICATION,Tipo de venda,Classificação comercial,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,DESCRICAO,TEXT,DESCRIPTIVE,Descrição do item vendido,-,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,QTD,TEXT,MEASURE,Quantidade vendida,Métrica de venda,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,CUSTOA,DECIMAL,MEASURE,Custo A do produto,Financeiro,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,CUSTOM,DECIMAL,MEASURE,Custo médio do produto,Financeiro,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,VENDA,TEXT,MEASURE,Valor de venda,Financeiro,0.95,ENRICHMENT,ALLOWED,OPTIONAL
TRANSF,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,ENRICHMENT,ALLOWED,OPTIONAL
,CONTROLE,ID,PRIMARY_KEY,Identificador da transferência,PK da tabela TRANSF,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,NUMERO,TEXT,IDENTIFIER,Número do documento de transferência,Documento interno,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,DATA,DATE,TEMPORAL,Data da transferência,Análise temporal,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,ORIGEM,TEXT,FOREIGN_KEY,Loja de origem,JOIN com LOJAS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,DESTINO,TEXT,FOREIGN_KEY,Loja de destino,JOIN com LOJAS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,PRODUTO,TEXT,FOREIGN_KEY,Produto transferido,JOIN com PRODUTOS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,QTD,TEXT,MEASURE,Quantidade transferida,Movimentação de estoque,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,CUSTO,DECIMAL,MEASURE,Custo unitário do produto,Financeiro,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,VENDA,TEXT,MEASURE,Valor de venda do produto,Financeiro,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,USUARIO,TEXT,FOREIGN_KEY,Usuário responsável pela operação,JOIN com USUARIOS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,NFISCAL,TEXT,IDENTIFIER,Número da nota fiscal,Documento fiscal,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,CFOP,TEXT,CLASSIFICATION,CFOP de saída,Fiscal,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,CFOPD,TEXT,CLASSIFICATION,CFOP de destino,Fiscal,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,CST,TEXT,CLASSIFICATION,Código de situação tributária,Fiscal,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,ICMS,TEXT,MEASURE,Valor de ICMS,Fiscal,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,IPI,TEXT,MEASURE,Valor de IPI,Fiscal,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,REDUCAO,TEXT,MEASURE,Percentual de redução tributária,Fiscal,0.90,ENRICHMENT,ALLOWED,OPTIONAL
,CONFERIDA,TEXT,FLAG,Indica se a transferência foi conferida,Controle operacional,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,CONF_USU,TEXT,FOREIGN_KEY,Usuário que conferiu,JOIN com USUARIOS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,CONF_DATA,DATE,TEMPORAL,Data da conferência,Controle,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,DATAHORA,DATE,TEMPORAL,Data e hora do registro,Auditoria,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,SISTEMA,TEXT,FLAG,Indica origem sistêmica do registro,Integração,0.90,ENRICHMENT,ALLOWED,OPTIONAL
TRANSF_SERIAL,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,ENRICHMENT,ALLOWED,OPTIONAL
,CONTROLE,ID,PRIMARY_KEY,Identificador do registro de serial na transferência,PK da tabela TRANSF_SERIAL,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,CTRTRANSF,ID,FOREIGN_KEY,Identificador da transferência,JOIN com TRANSF.CONTROLE,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,PRODUTO,TEXT,FOREIGN_KEY,Produto vinculado ao serial,JOIN com PRODUTOS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,SERIAL,TEXT,IDENTIFIER,Número de série transferido,Identificação de serial,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,CUSTO,DECIMAL,MEASURE,Custo do item serializado,Financeiro,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,CTRSERIAL,ID,FOREIGN_KEY,Controle interno do serial,JOIN com SERIAL.CONTROLE,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,CONFERIDO,TEXT,FLAG,Indica se o serial foi conferido,Controle operacional,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,LOJA,TEXT,FOREIGN_KEY,Loja vinculada ao serial,JOIN com LOJAS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
TRANSP,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,ENRICHMENT,ALLOWED,OPTIONAL
,CODIGO,TEXT,PRIMARY_KEY,Identificador do transportador,PK da tabela TRANSP,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,NOME,TEXT,DESCRIPTIVE,Nome do transportador,Cadastro,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,FRETE,TEXT,CLASSIFICATION,Tipo ou valor de frete,Logística,0.90,ENRICHMENT,ALLOWED,OPTIONAL
